TimeGenerated,EventID,Computer,Provider,Channel,RecordID,Level,AnalysisSymbol,AppName,AppPath,AppTimeStamp,AppType,AppVersion,Applications_Application,Applications_Application_1,AttachedFiles,Binary,Bucket,BucketType,Buffer,BytesLeft,CA,CACertIdentifier,CACommonName,CabGuid,CabId,Context,DCName,DCSpecifier,Data_text,Data_text_0,Data_text_1,Data_text_2,Data_text_3,Data_text_4,Data_text_5,Data_text_6,Data_text_7,Data_text_8,Data_text_9,DisplayName,ErrorCode,ErrorMsg,ErrorString,EventName,ExceptionCode,ExeFileName,FaultingOffset,FullPath,HangType,HashedBucket,IntegratorReportId,LDAPPath,Library,MethodName,ModuleName,ModulePath,ModuleTimeStamp,ModuleVersion,Name,Namespace,Operation,OperationError,P1,P10,P2,P3,P4,P5,P6,P7,P8,P9,PackageFamily,PackageFullName,PackageRelativeAppId,Pid,PolicyModuleDescription,ProcessCreationTime,ProcessId,Reason,RebootReasons,Rechecking,RepairTriggerError,ReportId,ReportStatus,RequestId,Response,RmSessionId,ServerID,Service,StartTime,Status,StorePath,TSSessionId,TemplateName,TerminationTime,UTCStartTime,User,Version,WarningMessage,Win32Error,attributes_Name,attributes_xmlns,binaryData,binaryDataSize,nApplications,param1,param10,param11,param12,param2,param3,param4,param5,param6,param7,param8,param9
2026-04-04T23:51:05.700114Z,1001,dc.danglingtree.htb,Windows Error Reporting,Application,1690,4,,,,,,,,,"
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.1b7ef4f7-073c-40a2-8c25-6b8b3848601d.tmp.WERInternalMetadata.xml",,,0,,,,,,0,0,,,,,,,,,,,,,,,,,,,APPCRASH,,,,,,,,,,,,,,,,,,,WindowsAdminCenterAccountManagement.exe,,2.6.11.4,69340000,KERNELBASE.dll,10.0.26100.32230,93531557,e0434352,00000000000ca80a,,,,,,,,,,,0,,14679b8b-5891-4ba9-93c9-a689669208a4,4196,,Not available,,,,,,\\?\C:\ProgramData\Microsoft\Windows\WER\ReportQueue\AppCrash_WindowsAdminCent_a6fb81939b9f405e50f372bdcaf57e747b9d9ae_67a50925_eddd456a-f468-48ec-b83e-6abcc0e4f1a3,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-04T23:51:05.738294Z,1001,dc.danglingtree.htb,Windows Error Reporting,Application,1691,4,,,,,,,,,"
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.bdd90792-a7a2-4472-8a09-2418a9ebb202.tmp.WERInternalMetadata.xml",,,0,,,,,,0,0,,,,,,,,,,,,,,,,,,,APPCRASH,,,,,,,,,,,,,,,,,,,WindowsAdminCenterAccountManagement.exe,,2.6.11.4,69340000,KERNELBASE.dll,10.0.26100.32230,93531557,e0434352,00000000000ca80a,,,,,,,,,,,0,,395fe2f3-a6ae-465b-9c33-e9282dde5b9c,4196,,Not available,,,,,,\\?\C:\ProgramData\Microsoft\Windows\WER\ReportQueue\AppCrash_WindowsAdminCent_a6fb81939b9f405e50f372bdcaf57e747b9d9ae_67a50925_c105b3c0-7cbf-4167-a9d6-06b774739bdb,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-04T23:51:05.777815Z,1001,dc.danglingtree.htb,Windows Error Reporting,Application,1692,4,,,,,,,,,"
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.a269a01d-15b3-4137-83fa-115ee09a19b5.tmp.WERInternalMetadata.xml",,,0,,,,,,0,0,,,,,,,,,,,,,,,,,,,APPCRASH,,,,,,,,,,,,,,,,,,,WindowsAdminCenterAccountManagement.exe,,2.6.11.4,69340000,KERNELBASE.dll,10.0.26100.32230,93531557,e0434352,00000000000ca80a,,,,,,,,,,,0,,dd3ab9ff-9ef4-428e-a731-050dce30185f,4196,,Not available,,,,,,\\?\C:\ProgramData\Microsoft\Windows\WER\ReportQueue\AppCrash_WindowsAdminCent_a6fb81939b9f405e50f372bdcaf57e747b9d9ae_67a50925_e9234eb8-a24b-4f66-b300-e29d75b70559,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-04T23:51:05.824089Z,1001,dc.danglingtree.htb,Windows Error Reporting,Application,1693,4,,,,,,,,,"
\\?\C:\ProgramData\Microsoft\Windows\WER\Temp\WER.888024aa-3ba1-4e02-99df-611829dfbb87.tmp.WERInternalMetadata.xml",,,0,,,,,,0,0,,,,,,,,,,,,,,,,,,,APPCRASH,,,,,,,,,,,,,,,,,,,WindowsAdminCenterAccountManagement.exe,,2.6.11.4,69340000,KERNELBASE.dll,10.0.26100.32230,93531557,e0434352,00000000000ca80a,,,,,,,,,,,0,,491fbeb1-d6d1-451b-969f-e38a8e260306,4196,,Not available,,,,,,\\?\C:\ProgramData\Microsoft\Windows\WER\ReportQueue\AppCrash_WindowsAdminCent_a6fb81939b9f405e50f372bdcaf57e747b9d9ae_67a50925_d25aa3ba-f86d-456a-a7b2-7ed9d9e43713,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-04T23:52:00.697612Z,1001,dc.danglingtree.htb,Microsoft-Windows-LoadPerf,Application,1694,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LoadPerf,DA3C0000C4020000,8,,WmiApRpl,,,,WmiApRpl,,,,,,,
2026-04-04T23:52:00.731071Z,1000,dc.danglingtree.htb,Microsoft-Windows-LoadPerf,Application,1695,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LoadPerf,DC3C0000823D0000,8,,WmiApRpl,,,,WmiApRpl,,,,,,,
2026-04-04T23:53:49.781516Z,"{'#attributes': {'Qualifiers': 49152}, '#text': 16394}",dc.danglingtree.htb,Microsoft-Windows-Security-SPP,Application,1696,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-04T23:54:20.034876Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 16384}",dc.danglingtree.htb,Microsoft-Windows-Security-SPP,Application,1697,4,,,,,,,,,,,,,,,,,,,,,,,,2026-08-23T06:40:20Z,RulesEngine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-04T23:55:53.540260Z,"{'#attributes': {'Qualifiers': 0}, '#text': 0}",dc.danglingtree.htb,edgeupdate,Application,1698,4,,,,,,,,,,,,,,,,,,,,,,,Service stopped,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-04T23:58:19.990357Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 1704}",dc.danglingtree.htb,SceCli,Application,1699,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-04T23:59:11.851453Z,"{'#attributes': {'Qualifiers': 0}, '#text': 102}",dc.danglingtree.htb,ESENT,Application,1700,4,,,,,,,,,,,,,,,,,,,,,,,,svchost,"5828,P,98,0",DS_Token_DB: ,0,10,00,26100,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-04T23:59:11.855414Z,"{'#attributes': {'Qualifiers': 0}, '#text': 300}",dc.danglingtree.htb,ESENT,Application,1701,4,,,,,,,,,,,,,,,,,,,,,,,,svchost,"5828,R,98,0",DS_Token_DB: ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-04T23:59:11.899306Z,"{'#attributes': {'Qualifiers': 0}, '#text': 301}",dc.danglingtree.htb,ESENT,Application,1702,4,,,,,,,,,,,,,,,,,,,,,,,,svchost,"5828,R,98,0",DS_Token_DB: ,C:\WINDOWS\system32\config\systemprofile\AppData\Local\DataSharing\Storage\DSS00001.log,"
[1] 0.042715 -0.029856 (222) CM -0.024135 (233) WT +J(CM:222, PgRf:281, Rd:0/222, Dy:0/0, Lg:53046/644) +M(C:8K, Fs:171, WS:592K # 592K, PF:576K # 580K, P:576K).",Insert   ,244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-04T23:59:11.902987Z,"{'#attributes': {'Qualifiers': 0}, '#text': 301}",dc.danglingtree.htb,ESENT,Application,1703,4,,,,,,,,,,,,,,,,,,,,,,,,svchost,"5828,R,98,0",DS_Token_DB: ,C:\WINDOWS\system32\config\systemprofile\AppData\Local\DataSharing\Storage\DSS.log,"
[1] 0.001256 -0.000810 (3) CM -0.000766 (3) WT +J(CM:3, PgRf:140, Rd:19/1, Dy:0/0, Lg:24286/293) +M(C:120K, Fs:35, WS:140K # 140K, PF:136K # 132K, P:136K).",Insert   ,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-04T23:59:11.910208Z,"{'#attributes': {'Qualifiers': 0}, '#text': 302}",dc.danglingtree.htb,ESENT,Application,1704,4,,,,,,,,,,,,,,,,,,,,,,,,svchost,"5828,U,98,0",DS_Token_DB: ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-04T23:59:11.911786Z,"{'#attributes': {'Qualifiers': 0}, '#text': 105}",dc.danglingtree.htb,ESENT,Application,1705,4,,,,,,,,,,,,,,,,,,,,,,,,svchost,"5828,D,0,0",DS_Token_DB: ,0,0.069,"
[1] 0.003340 +J(0) +M(C:0K, Fs:255, WS:1004K # 1004K, PF:3488K # 3488K, P:3488K)
[2] 0.001754 +J(0) +M(C:8K, Fs:107, WS:424K # 424K, PF:328K # 328K, P:328K)
[3] 0.000024 +J(0) +M(C:0K, Fs:2, WS:4K # 4K, PF:68K # 68K, P:68K)
[4] 0.001167 +J(0) +M(C:0K, Fs:36, WS:144K # 144K, PF:172K # 172K, P:172K)
[5] 0.001312 +J(0) +M(C:0K, Fs:13, WS:52K # 52K, PF:28K # 28K, P:28K)
[6] 0.001970 +J(0) +M(C:0K, Fs:46, WS:184K # 184K, PF:20K # 20K, P:20K)
[7] 0.000854 -0.000521 (2) WT +J(0) +M(C:0K, Fs:39, WS:156K # 156K, PF:64K # 64K, P:64K)
[8] 0.045606 -0.029856 (222) CM -0.024799 (236) WT +J(CM:222, PgRf:281, Rd:0/222, Dy:0/0, Lg:53046/644) +M(C:8K, Fs:198, WS:692K # 692K, PF:648K # 652K, P:648K)
[9] 0.004168 -0.000810 (3) CM -0.001718 (7) WT +J(CM:3, PgRf:140, Rd:25/1, Dy:0/0, Lg:24286/293) +M(C:128K, Fs:56, WS:220K # 220K, PF:160K # 156K, P:160K) + 1 lgens
[10] 0.000542 -0.000115 (1) WT +J(0) +M(C:0K, Fs:0, WS:-60K # 0K, PF:-60K # 0K, P:-60K)
[11] 0.000069 +J(CM:0, PgRf:0, Rd:0/0, Dy:0/0, Lg:49/1) +M(C:0K, Fs:7, WS:28K # 0K, PF:0K # 0K, P:0K)
[12] 0.000188 +J(0)
[13] 0.007351 -0.000259 (2) CM -0.002093 (19) WT +J(CM:2, PgRf:2, Rd:0/2, Dy:0/0, Lg:8759/5) +M(C:0K, Fs:41, WS:44K # 76K, PF:32K # 40K, P:32K)
[14] 0.000010 +J(0)
[15] 0.000008 +J(0)
[16] 0.000219 -0.000090 (1) WT +J(0) +M(C:0K, Fs:2, WS:0K # 0K, PF:0K # 0K, P:0K).","lgposV2[] = 00000001:0001:0000 - 00000001:000E:01AA - 00000002:0007:0000 - 00000002:0007:0000 (00000000:0000:0000)
cReInits = 1
RBSOn = 0
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-04T23:59:11.916559Z,"{'#attributes': {'Qualifiers': 0}, '#text': 326}",dc.danglingtree.htb,ESENT,Application,1706,4,,,,,,,,,,,,,,,,,,,,,,,,svchost,"5828,D,50,0",DS_Token_DB: ,1,C:\WINDOWS\system32\config\systemprofile\AppData\Local\DataSharing\Storage\DSTokenDB2.dat,0,"
[1] 0.000002 +J(0)
[2] 0.000430 -0.000132 (1) WT +J(0) +M(C:0K, Fs:17, WS:4K # 4K, PF:4K # 4K, P:4K)
[3] 0.002651 -0.000477 (6) WT +J(CM:0, PgRf:0, Rd:0/0, Dy:0/0, Lg:3480/2) +M(C:0K, Fs:6, WS:20K # 0K, PF:20K # 0K, P:20K)
[4] 0.000358 +J(0) +M(C:0K, Fs:1, WS:4K # 0K, PF:4K # 0K, P:4K)
[5] -
[6] 0.000024 +J(CM:0, PgRf:2, Rd:0/0, Dy:0/0, Lg:0/0)
[7] 0.000001 +J(0)
[8] 0.000142 +J(CM:0, PgRf:1, Rd:4/0, Dy:0/0, Lg:0/0) +M(C:0K, Fs:21, WS:84K # 44K, PF:196K # 156K, P:196K)
[9] -
[10] -
[11] -
[12] 0.000013 +J(CM:0, PgRf:0, Rd:0/0, Dy:0/0, Lg:54/1) +M(C:0K, Fs:1, WS:4K # 4K, PF:20K # 20K, P:20K)
[13] 0.000112 +J(CM:0, PgRf:23, Rd:0/0, Dy:0/0, Lg:0/0) +M(C:0K, Fs:16, WS:64K # 64K, PF:4K # 4K, P:4K)
[14] 0.000071 +J(CM:0, PgRf:40, Rd:0/0, Dy:0/0, Lg:0/0) +M(C:0K, Fs:5, WS:20K # 20K, PF:0K # 0K, P:0K)
[15] 0.000005 +J(CM:0, PgRf:1, Rd:0/0, Dy:0/0, Lg:0/0)
[16] 0.000008 +J(CM:0, PgRf:1, Rd:0/0, Dy:0/0, Lg:0/0) +M(C:0K, Fs:1, WS:4K # 4K, PF:0K # 0K, P:0K)
[17] 0.000050 +J(CM:0, PgRf:42, Rd:0/0, Dy:0/0, Lg:0/0) +M(C:0K, Fs:6, WS:24K # 24K, PF:0K # 0K, P:0K)
[18] 0.000001 +J(0)
[19] 0.0 +J(0)
[20] 0.000025 +J(CM:0, PgRf:3, Rd:0/0, Dy:0/0, Lg:0/0) +M(C:0K, Fs:2, WS:8K # 8K, PF:0K # 0K, P:0K).",1 0,"lgposAttach = 00000002:0009:0268,
dbv = 1568.300.620 (9620)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05T00:02:11.477508Z,"{'#attributes': {'Qualifiers': 0}, '#text': 8224}",dc.danglingtree.htb,VSS,Application,1707,4,,,,,,,,,,2D20436F64653A2020434F525356434330303030303737322D2043616C6C3A2020434F525356434330303030303735342D205049443A202030303030303630302D205449443A202030303030363135322D20434D443A2020433A5C57494E444F57535C73797374656D33325C76737376632E6578652020202D20557365723A204E616D653A204E5420415554484F524954595C53595354454D2C205349443A532D312D352D313820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05T00:05:38.885772Z,"{'#attributes': {'Qualifiers': 32768}, '#text': 6000}",dc.danglingtree.htb,Microsoft-Windows-Winlogon,Application,1708,4,,,,,,,,,,D9060000,,,,,,,,,,,,,WSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05T00:05:44.035419Z,"{'#attributes': {'Qualifiers': 0}, '#text': 260}",dc.danglingtree.htb,VMUpgradeHelper,Application,1709,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05T00:05:44.035786Z,"{'#attributes': {'Qualifiers': 0}, '#text': 272}",dc.danglingtree.htb,VMUpgradeHelper,Application,1710,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05T00:05:44.043196Z,"{'#attributes': {'Qualifiers': 0}, '#text': 108}",dc.danglingtree.htb,VMTools,Application,1711,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05T00:05:44.218380Z,"{'#attributes': {'Qualifiers': 0}, '#text': 13}",dc.danglingtree.htb,VSS,Application,1712,2,,,,,,,,,,2D20436F64653A20575254575254494330303030343932332D2043616C6C3A20575254575254494330303030343931362D205049443A202030303030333234302D205449443A202030303030333432302D20434D443A2020433A5C57494E444F57535C73797374656D33325C737663686F73742E657865202D6B20617070686F7374202D7320417070486F73745376632D20557365723A204E616D653A204E5420415554484F524954595C53595354454D2C205349443A532D312D352D313820,,,,,,,,,,,,,,{4e14fba2-2e22-11d1-9964-00c04fbbb345},CEventSystem,"0x8007045b, A system shutdown is in progress.
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05T00:05:44.219602Z,"{'#attributes': {'Qualifiers': 0}, '#text': 8193}",dc.danglingtree.htb,VSS,Application,1713,2,,,,,,,,,,2D20436F64653A20575254575254494330303030343933302D2043616C6C3A20575254575254494330303030343931362D205049443A202030303030333234302D205449443A202030303030333432302D20434D443A2020433A5C57494E444F57535C73797374656D33325C737663686F73742E657865202D6B20617070686F7374202D7320417070486F73745376632D20557365723A204E616D653A204E5420415554484F524954595C53595354454D2C205349443A532D312D352D313820,,,,,,,,,,,,,,CoCreateInstance,"0x8007045b, A system shutdown is in progress.
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05T00:05:44.221654Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 4111}",dc.danglingtree.htb,Microsoft-Windows-MSDTC,Application,1714,4,,,,,,,,,,4D005300440054004300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05T00:05:44.245870Z,"{'#attributes': {'Qualifiers': 0}, '#text': 13}",dc.danglingtree.htb,VSS,Application,1715,2,,,,,,,,,,2D20436F64653A20575254575254494330303030343932332D2043616C6C3A20575254575254494330303030343931362D205049443A202030303030333234302D205449443A202030303030333432302D20434D443A2020433A5C57494E444F57535C73797374656D33325C737663686F73742E657865202D6B20617070686F7374202D7320417070486F73745376632D20557365723A204E616D653A204E5420415554484F524954595C53595354454D2C205349443A532D312D352D313820,,,,,,,,,,,,,,{4e14fba2-2e22-11d1-9964-00c04fbbb345},CEventSystem,"0x8007045b, A system shutdown is in progress.
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05T00:05:44.256748Z,1532,dc.danglingtree.htb,Microsoft-Windows-User Profiles Service,Application,1716,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05T00:05:44.318085Z,38,dc.danglingtree.htb,Microsoft-Windows-CertificationAuthority,Application,1717,4,,,,,,,,,,,,,,,,,danglingtree-DC-CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MSG_I_SERVER_STOPPED,,,,,,,,,,,,,,,,
2026-04-05T00:52:20.033100Z,1531,dc.danglingtree.htb,Microsoft-Windows-User Profiles Service,Application,1718,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05T00:52:29.933191Z,"{'#attributes': {'Qualifiers': 0}, '#text': 105}",dc.danglingtree.htb,VMTools,Application,1719,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05T00:52:30.049644Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 900}",dc.danglingtree.htb,Microsoft-Windows-Security-SPP,Application,1720,4,,,,,,,,,,,,,,,,,,,,,,,TriggerStarted:6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05T00:52:30.171278Z,"{'#attributes': {'Qualifiers': 49152}, '#text': 16394}",dc.danglingtree.htb,Microsoft-Windows-Security-SPP,Application,1721,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05T00:52:30.259505Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 1066}",dc.danglingtree.htb,Microsoft-Windows-Security-SPP,Application,1722,4,,,,,,,,,,,,,,,,,,,,,,,"C:\WINDOWS\system32\sppwinob.dll, msft:spp/windowsfunctionality/agent/7.0, 0x00000000, 0x00000000
C:\WINDOWS\system32\sppobjs.dll, msft:rm/algorithm/inherited/1.0, 0x00000000, 0x00000000
C:\WINDOWS\system32\sppobjs.dll, msft:rm/algorithm/phone/1.0, 0x00000000, 0x00000000
C:\WINDOWS\system32\sppobjs.dll, msft:rm/algorithm/pkey/detect, 0x00000000, 0x00000000
C:\WINDOWS\system32\sppobjs.dll, msft:spp/ActionScheduler/1.0, 0x00000000, 0x00000000
C:\WINDOWS\system32\sppobjs.dll, msft:spp/TaskScheduler/1.0, 0x00000000, 0x00000000
C:\WINDOWS\system32\sppobjs.dll, msft:spp/statecollector/pkey, 0x00000000, 0x00000000
C:\WINDOWS\system32\sppobjs.dll, msft:spp/volume/services/kms/1.0, 0x00000000, 0x00000000
C:\WINDOWS\system32\sppobjs.dll, msft:spp/volume/services/kms/activationinfo/1.0, 0x00000000, 0x00000000
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05T00:52:30.412340Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 1034}",dc.danglingtree.htb,Microsoft-Windows-Security-SPP,Application,1723,4,,,,,,,,,,,,,,,,,,,,,,,,Security-SPP-Reserved-LicenseProperties,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05T00:52:30.413241Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 1033}",dc.danglingtree.htb,Microsoft-Windows-Security-SPP,Application,1724,4,,,,,,,,,,,,,,,,,,,,,,,,(Security-SPP-Reserved-EnableNotificationMode) ,55c92734-d682-4d71-983e-d6ec3f16059f,753c53a2-4274-4339-8c2e-f66c0b9646c5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05T00:52:30.418300Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 1003}",dc.danglingtree.htb,Microsoft-Windows-Security-SPP,Application,1725,4,,,,,,,,,,,,,,,,,,,,,,,,55c92734-d682-4d71-983e-d6ec3f16059f,"
1: 753c53a2-4274-4339-8c2e-f66c0b9646c5, 1, 0 [(0 [0x00000000, 1, 0], [(?)( 1 0x00000000)(?)( 2 0x00000000 0 0 msft:rm/algorithm/hwid/4.0 0x00000000 0)(?)( 9 0x00000000 180 245149)( 10 0x00000000 msft:rm/algorithm/flags/1.0)(?)])(1 )(2 )(3 )]

",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05T00:52:30.428149Z,"{'#attributes': {'Qualifiers': 32768}, '#text': 1037}",dc.danglingtree.htb,Microsoft-Windows-Security-SPP,Application,1726,4,,,,,,,,,,,,,,,,,,,,,,,,validity,245149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05T00:52:30.443319Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 902}",dc.danglingtree.htb,Microsoft-Windows-Security-SPP,Application,1727,0,,,,,,,,,,,,,,,,,,,,,,,10.0.26100.32230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05T00:52:30.574341Z,"{'#attributes': {'Qualifiers': 0}, '#text': 258}",dc.danglingtree.htb,VMUpgradeHelper,Application,1728,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-05T00:52:30.560453Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 781}",dc.danglingtree.htb,Microsoft-Windows-Complus,Application,1729,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86400,,,,SuppressDuplicateDuration,Software\Microsoft\COM3\Eventlog,,,,,,
2026-04-05T00:52:30.811895Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 4202}",dc.danglingtree.htb,Microsoft-Windows-MSDTC 2,Application,1730,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,1,Mutual Authentication Required,NT AUTHORITY\NetworkService
