TimeGenerated,EventID,Computer,Provider,Channel,RecordID,Level,AdditionalErrorMessage,AppType,AppVersion,Binary,CACertIdentifier,CACommonName,CAKeyIdentifier,DCName,DCSpecifier,DN,Data_text,Data_text_0,Data_text_1,Data_text_10,Data_text_11,Data_text_12,Data_text_13,Data_text_14,Data_text_15,Data_text_16,Data_text_17,Data_text_18,Data_text_19,Data_text_2,Data_text_20,Data_text_21,Data_text_22,Data_text_3,Data_text_4,Data_text_5,Data_text_6,Data_text_7,Data_text_8,Data_text_9,DisplayName,ErrorCode,ErrorMessageText,ErrorString,FullPath,LDAPPath,Library,MethodName,Name,Pid,PolicyModuleDescription,Reason,RequestId,RmSessionId,Status,TSSessionId,URL,UTCStartTime,User,Version,Win32Error,attributes_Name,attributes_xmlns,binaryData,binaryDataSize,param1,param10,param11,param12,param2,param3,param4,param5,param6,param7,param8,param9
2026-05-25T15:05:42.142354Z,"{'#attributes': {'Qualifiers': 49152}, '#text': 16394}",dc.scaffold.htb,Microsoft-Windows-Security-SPP,Application,6005,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-25T15:06:16.377170Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 16384}",dc.scaffold.htb,Microsoft-Windows-Security-SPP,Application,6006,4,,,,,,,,,,,,2026-10-10T14:32:16Z,RulesEngine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-25T15:10:34.332896Z,"{'#attributes': {'Qualifiers': 49152}, '#text': 16394}",dc.scaffold.htb,Microsoft-Windows-Security-SPP,Application,6007,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-25T15:11:04.691101Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 16384}",dc.scaffold.htb,Microsoft-Windows-Security-SPP,Application,6008,4,,,,,,,,,,,,2026-10-10T14:33:04Z,RulesEngine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-25T15:17:03.743264Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 17137}",dc.scaffold.htb,MSSQL$SQLEXPRESS,Application,6009,4,,,,F14200000A0000000E000000440043005C00530051004C0045005800500052004500530053000000070000006D00610073007400650072000000,,,,,,,ScaffoldPortal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-25T15:17:03.784901Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 49930}",dc.scaffold.htb,MSSQL$SQLEXPRESS,Application,6010,4,,,,0AC300000A0000000E000000440043005C00530051004C0045005800500052004500530053000000070000006D00610073007400650072000000,,,,,,,,started,ScaffoldPortal,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-25T15:17:03.789995Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 49930}",dc.scaffold.htb,MSSQL$SQLEXPRESS,Application,6011,4,,,,0AC300000A0000000E000000440043005C00530051004C0045005800500052004500530053000000070000006D00610073007400650072000000,,,,,,,,shutdown,ScaffoldPortal,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-25T15:17:03.901012Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1032}",dc.scaffold.htb,IIS AspNetCore Module V2,Application,6012,4,,,,,,,,,,,,Application 'C:\inetpub\ScaffoldPortal\' started successfully.,Process Id: 228.,,,,,,,,,,,File Version: 18.0.26120.27. Description: IIS ASP.NET Core Module V2 Request Handler. Commit: ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-25T15:39:15.916919Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 17137}",dc.scaffold.htb,MSSQL$SQLEXPRESS,Application,6013,4,,,,F14200000A0000000E000000440043005C00530051004C0045005800500052004500530053000000070000006D00610073007400650072000000,,,,,,,ScaffoldPortal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-25T15:39:15.973482Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 49930}",dc.scaffold.htb,MSSQL$SQLEXPRESS,Application,6014,4,,,,0AC300000A0000000E000000440043005C00530051004C0045005800500052004500530053000000070000006D00610073007400650072000000,,,,,,,,started,ScaffoldPortal,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-25T15:39:15.980284Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 49930}",dc.scaffold.htb,MSSQL$SQLEXPRESS,Application,6015,4,,,,0AC300000A0000000E000000440043005C00530051004C0045005800500052004500530053000000070000006D00610073007400650072000000,,,,,,,,shutdown,ScaffoldPortal,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-25T15:40:34.770141Z,"{'#attributes': {'Qualifiers': 49152}, '#text': 16394}",dc.scaffold.htb,Microsoft-Windows-Security-SPP,Application,6016,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-25T15:41:05.045730Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 16384}",dc.scaffold.htb,Microsoft-Windows-Security-SPP,Application,6017,4,,,,,,,,,,,,2026-10-10T14:33:05Z,RulesEngine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-25T15:41:23.391620Z,"{'#attributes': {'Qualifiers': 0}, '#text': 0}",dc.scaffold.htb,edgeupdate,Application,6018,4,,,,,,,,,,,Service stopped,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-25T15:52:42.693095Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1040}",dc.scaffold.htb,MsiInstaller,Application,6019,4,,,,,,,,,,,,C:\Software\Locks\Processing\7z2601-x64_signed_20260525_155040066_ba6bff70ce1947db_20260525_085242271_9e93174bccff48fe9129e61ec5534858.msi,3724,,,,,,,,,,,(NULL),,,,(NULL),(NULL),(NULL),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-25T15:52:43.086255Z,"{'#attributes': {'Qualifiers': 0}, '#text': 11707}",dc.scaffold.htb,MsiInstaller,Application,6020,4,,,,7B32333137304636392D343043312D323730322D323630312D3030303030313030303030307D,,,,,,,,Product: 7-Zip 26.01 (x64 edition) -- Installation completed successfully.,(NULL),,,,,,,,,,,(NULL),,,,(NULL),(NULL),(NULL),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-25T15:52:43.086255Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1033}",dc.scaffold.htb,MsiInstaller,Application,6021,4,,,,7B32333137304636392D343043312D323730322D323630312D3030303030313030303030307D3030303032383638363663396166386438366266616561656631306237383037373164633030303030393034,,,,,,,,7-Zip 26.01 (x64 edition),26.01.00.0,,,,,,,,,,,1033,,,,0,Igor Pavlov,(NULL),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-25T15:52:43.086255Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1042}",dc.scaffold.htb,MsiInstaller,Application,6022,4,,,,,,,,,,,,C:\Software\Locks\Processing\7z2601-x64_signed_20260525_155040066_ba6bff70ce1947db_20260525_085242271_9e93174bccff48fe9129e61ec5534858.msi,3724,,,,,,,,,,,(NULL),,,,(NULL),(NULL),(NULL),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-25T15:52:42.740641Z,10000,dc.scaffold.htb,Microsoft-Windows-RestartManager,Application,6023,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,2026-05-25T15:52:42.739782Z,,,,,http://www.microsoft.com/2005/08/Windows/Reliability/RestartManager/,,,,,,,,,,,,,,
2026-05-25T15:52:43.092075Z,10001,dc.scaffold.htb,Microsoft-Windows-RestartManager,Application,6024,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,2026-05-25T15:52:42.739782Z,,,,,http://www.microsoft.com/2005/08/Windows/Reliability/RestartManager/,,,,,,,,,,,,,,
2026-05-25T15:56:43.930095Z,"{'#attributes': {'Qualifiers': 32768}, '#text': 6000}",dc.scaffold.htb,Microsoft-Windows-Winlogon,Application,6025,4,,,,D9060000,,,,,,,WSearch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-25T15:56:43.945690Z,"{'#attributes': {'Qualifiers': 32768}, '#text': 6000}",dc.scaffold.htb,Microsoft-Windows-Winlogon,Application,6026,4,,,,D9060000,,,,,,,SessionEnv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-25T15:56:44.008272Z,"{'#attributes': {'Qualifiers': 0}, '#text': 260}",dc.scaffold.htb,VMUpgradeHelper,Application,6027,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-25T15:56:44.008272Z,"{'#attributes': {'Qualifiers': 0}, '#text': 272}",dc.scaffold.htb,VMUpgradeHelper,Application,6028,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-25T15:56:44.008272Z,"{'#attributes': {'Qualifiers': 0}, '#text': 108}",dc.scaffold.htb,VMTools,Application,6029,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-25T15:56:44.086305Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 17147}",dc.scaffold.htb,MSSQL$SQLEXPRESS,Application,6030,4,,,,FB4200000A0000000E000000440043005C00530051004C004500580050005200450053005300000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-25T15:56:44.102141Z,"{'#attributes': {'Qualifiers': 0}, '#text': 1033}",dc.scaffold.htb,IIS AspNetCore Module V2,Application,6031,4,,,,,,,,,,,,Application 'MACHINE/WEBROOT/APPHOST/SCAFFOLDPORTAL' has shutdown.,Process Id: 228.,,,,,,,,,,,File Version: 18.0.26120.27. Description: IIS ASP.NET Core Module V2 Request Handler. Commit: ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-25T15:56:44.117750Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 4111}",dc.scaffold.htb,Microsoft-Windows-MSDTC,Application,6032,4,,,,4D005300440054004300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-25T15:56:44.133191Z,"{'#attributes': {'Qualifiers': 0}, '#text': 0}",dc.scaffold.htb,Microsoft Deployment Toolkit Monitor Service,Application,6033,4,,,,,,,,,,,Service has been successfully shut down.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-25T15:56:44.168209Z,1532,dc.scaffold.htb,Microsoft-Windows-User Profiles Service,Application,6034,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-25T15:56:44.332839Z,38,dc.scaffold.htb,Microsoft-Windows-CertificationAuthority,Application,6035,4,,,,,,scaffold-DC-CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MSG_I_SERVER_STOPPED,,,,,,,,,,,,,,,
2026-05-26T14:09:55.129024Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 4625}",dc.scaffold.htb,Microsoft-Windows-EventSystem,Application,6036,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86400,,,,SuppressDuplicateDuration,Software\Microsoft\EventSystem\EventLog,,,,,,
2026-05-26T14:09:55.144112Z,1531,dc.scaffold.htb,Microsoft-Windows-User Profiles Service,Application,6037,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-26T14:10:04.190881Z,"{'#attributes': {'Qualifiers': 0}, '#text': 105}",dc.scaffold.htb,VMTools,Application,6038,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-26T14:10:04.206469Z,"{'#attributes': {'Qualifiers': 16641}, '#text': 1025}",dc.scaffold.htb,WDSServer,Application,6039,4,,,,,,,,,,,5040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-26T14:10:04.440813Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 900}",dc.scaffold.htb,Microsoft-Windows-Security-SPP,Application,6040,4,,,,,,,,,,,TriggerStarted:6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-26T14:10:04.706824Z,"{'#attributes': {'Qualifiers': 16641}, '#text': 517}",dc.scaffold.htb,WDSServer,Application,6041,4,,,,,,,,,,,,WDSMC,C:\Windows\system32\wdsmc.dll,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-26T14:10:04.706824Z,"{'#attributes': {'Qualifiers': 0}, '#text': 102}",dc.scaffold.htb,ESENT,Application,6042,4,,,,,,,,,,,,svchost,"3128,P,98",,,,,,,,,,,WDS: ,,,,0,10,00,20348,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-26T14:10:04.737807Z,"{'#attributes': {'Qualifiers': 0}, '#text': 300}",dc.scaffold.htb,ESENT,Application,6043,4,,,,,,,,,,,,svchost,"3128,R,98",,,,,,,,,,,WDS: ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-26T14:10:04.753589Z,"{'#attributes': {'Qualifiers': 0}, '#text': 335}",dc.scaffold.htb,ESENT,Application,6044,4,,,,,,,,,,,,svchost,"3128,R,98",,,,,,,,,,,WDS: ,,,,Create,C:\RemoteInstall\Stores\Metadata\WDSMD.mdb,"(00000001,0001,0268)",AttachFuture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-26T14:10:04.768974Z,"{'#attributes': {'Qualifiers': 0}, '#text': 301}",dc.scaffold.htb,ESENT,Application,6045,4,,,,,,,,,,,,svchost,"3128,R,98",,,,,,,,,,,WDS: ,,,,C:\RemoteInstall\Stores\Metadata\WDS.log,"
[1] 0.027417 -0.015649 (44) WT +J(CM:0, PgRf:0, Rd:0/0, Dy:0/0, Lg:446084/954) +M(C:0K, Fs:755, WS:236K # 268K, PF:168K # 200K, P:168K).",Insert   ,277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-26T14:10:04.784704Z,"{'#attributes': {'Qualifiers': 0}, '#text': 302}",dc.scaffold.htb,ESENT,Application,6046,4,,,,,,,,,,,,svchost,"3128,U,98",,,,,,,,,,,WDS: ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-26T14:10:04.800227Z,"{'#attributes': {'Qualifiers': 0}, '#text': 105}",dc.scaffold.htb,ESENT,Application,6047,4,,,,,,,,,,,,svchost,"3128,D,0",,,,,,,,,,,WDS: ,,,,0,0,"
[1] 0.000655 +J(0) +M(C:0K, Fs:174, WS:676K # 676K, PF:4584K # 4584K, P:4584K)
[2] 0.000209 +J(0) +M(C:64K, Fs:109, WS:432K # 432K, PF:392K # 392K, P:392K)
[3] 0.000134 +J(0) +M(C:0K, Fs:10, WS:36K # 36K, PF:940K # 940K, P:940K)
[4] 0.000142 +J(0) +M(C:0K, Fs:42, WS:164K # 164K, PF:228K # 228K, P:228K)
[5] 0.000213 +J(0) +M(C:0K, Fs:55, WS:220K # 220K, PF:16K # 16K, P:16K)
[6] 0.002154 +J(0) +M(C:0K, Fs:23, WS:92K # 92K, PF:16K # 16K, P:16K)
[7] 0.008436 -0.004309 (11) WT +J(0) +M(C:0K, Fs:1299, WS:5188K # 5188K, PF:5128K # 5128K, P:5128K)
[8] 0.054353 -0.016057 (47) WT +J(CM:0, PgRf:0, Rd:0/0, Dy:0/0, Lg:446084/954) +M(C:0K, Fs:799, WS:396K # 428K, PF:252K # 284K, P:252K)
[9] 0.001044 +J(0) +M(C:0K, Fs:5, WS:20K # 0K, PF:8K # 0K, P:8K)
[10] 0.004458 -0.002525 (9) WT +J(0) +M(C:0K, Fs:0, WS:-5116K # 0K, PF:-5120K # 0K, P:-5120K)
[11] 0.000028 +J(CM:0, PgRf:0, Rd:0/0, Dy:0/0, Lg:49/1) +M(C:0K, Fs:2, WS:8K # 0K, PF:0K # 0K, P:0K)
[12] 0.000043 +J(0)
[13] 0.020889 -0.001116 (2) CM -0.008941 (31) WT +J(CM:2, PgRf:2, Rd:0/2, Dy:0/0, Lg:8759/5) +M(C:-56K, Fs:1350, WS:48K # 48K, PF:80K # 72K, P:80K)
[14] 0.000010 +J(0)
[15] 0.000015 +J(0)
[16] 0.000223 -0.000123 (1) WT +J(0) +M(C:0K, Fs:2, WS:0K # 0K, PF:0K # 0K, P:0K).","lgposV2[] = 00000001:0001:0000 - 00000001:006E:0309 - 00000001:006F:0000 - 00000001:006F:0000 (00000000:0000:0000)
cReInits = 29
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-26T14:10:04.800227Z,"{'#attributes': {'Qualifiers': 0}, '#text': 326}",dc.scaffold.htb,ESENT,Application,6048,4,,,,,,,,,,,,svchost,"3128,D,50",,,,,,,,,,,WDS: ,,,,1,C:\RemoteInstall\Stores\Metadata\WDSMD.mdb,0,"
[1] 0.000002 +J(0)
[2] 0.000387 -0.000221 (1) WT +J(0) +M(C:0K, Fs:24, WS:32K # 0K, PF:32K # 0K, P:32K)
[3] 0.002398 -0.000918 (6) WT +J(CM:0, PgRf:0, Rd:0/0, Dy:0/0, Lg:3480/2) +M(C:0K, Fs:14, WS:24K # 0K, PF:20K # 0K, P:20K)
[4] 0.000056 +J(0)
[5] -
[6] -
[7] -
[8] 0.000536 -0.000354 (2) CM -0.000263 (2) WT +J(CM:2, PgRf:2, Rd:4/2, Dy:0/0, Lg:54/1) +M(C:120K, Fs:47, WS:132K # 0K, PF:144K # 0K, P:144K)
[9] 0.000764 -0.000605 (2) CM -0.000529 (2) WT +J(CM:2, PgRf:16, Rd:0/2, Dy:0/0, Lg:0/0) +M(C:-16K, Fs:41, WS:80K # 0K, PF:212K # 0K, P:212K)
[10] 0.000237 -0.000154 (1) CM -0.000113 (1) WT +J(CM:1, PgRf:35, Rd:0/1, Dy:0/0, Lg:0/0) +M(C:-28K, Fs:4, WS:-12K # 0K, PF:36K # 0K, P:36K)
[11] 0.000196 -0.000143 (1) CM -0.000108 (1) WT +J(CM:1, PgRf:1, Rd:0/1, Dy:0/0, Lg:0/0) +M(C:0K, Fs:10, WS:12K # 0K, PF:0K # 0K, P:0K)
[12] 0.000194 -0.000128 (1) CM -0.000095 (1) WT +J(CM:1, PgRf:42, Rd:0/1, Dy:0/0, Lg:0/0) +M(C:0K, Fs:8, WS:4K # 0K, PF:0K # 0K, P:0K)
[13] 0.0 +J(0)
[14] 0.0 +J(0)
[15] 0.000220 -0.000169 (1) CM -0.000137 (1) WT +J(CM:1, PgRf:1, Rd:0/1, Dy:0/0, Lg:0/0) +M(C:0K, Fs:7, WS:0K # 0K, PF:0K # 0K, P:0K).",1 0,"lgposAttach = 00000001:0071:0268,
dbv = 1568.180.400 (9360)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-26T14:10:04.831621Z,"{'#attributes': {'Qualifiers': 16641}, '#text': 517}",dc.scaffold.htb,WDSServer,Application,6049,4,,,,,,,,,,,,WDSMDMGR,C:\Windows\system32\wdsmdmgr.dll,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-26T14:10:04.831621Z,"{'#attributes': {'Qualifiers': 0}, '#text': 0}",dc.scaffold.htb,Microsoft Deployment Toolkit Monitor Service,Application,6050,4,,,,,,,,,,,Service started successfully.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-26T14:10:04.831621Z,"{'#attributes': {'Qualifiers': 16641}, '#text': 517}",dc.scaffold.htb,WDSServer,Application,6051,4,,,,,,,,,,,,WDSTFTP,C:\Windows\system32\wdstftp.dll,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-26T14:10:04.910727Z,"{'#attributes': {'Qualifiers': 49152}, '#text': 16394}",dc.scaffold.htb,Microsoft-Windows-Security-SPP,Application,6052,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-26T14:10:04.926135Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 781}",dc.scaffold.htb,Microsoft-Windows-Complus,Application,6053,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86400,,,,SuppressDuplicateDuration,Software\Microsoft\COM3\Eventlog,,,,,,
2026-05-26T14:10:04.956603Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 1066}",dc.scaffold.htb,Microsoft-Windows-Security-SPP,Application,6054,4,,,,,,,,,,,"C:\Windows\system32\sppwinob.dll, msft:spp/windowsfunctionality/agent/7.0, 0x00000000, 0x00000000
C:\Windows\system32\sppobjs.dll, msft:rm/algorithm/inherited/1.0, 0x00000000, 0x00000000
C:\Windows\system32\sppobjs.dll, msft:rm/algorithm/phone/1.0, 0x00000000, 0x00000000
C:\Windows\system32\sppobjs.dll, msft:rm/algorithm/pkey/detect, 0x00000000, 0x00000000
C:\Windows\system32\sppobjs.dll, msft:spp/ActionScheduler/1.0, 0x00000000, 0x00000000
C:\Windows\system32\sppobjs.dll, msft:spp/TaskScheduler/1.0, 0x00000000, 0x00000000
C:\Windows\system32\sppobjs.dll, msft:spp/statecollector/pkey, 0x00000000, 0x00000000
C:\Windows\system32\sppobjs.dll, msft:spp/volume/services/kms/1.0, 0x00000000, 0x00000000
C:\Windows\system32\sppobjs.dll, msft:spp/volume/services/kms/activationinfo/1.0, 0x00000000, 0x00000000
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-26T14:10:05.035116Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 4202}",dc.scaffold.htb,Microsoft-Windows-MSDTC 2,Application,6055,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,1,Mutual Authentication Required,NT AUTHORITY\NetworkService
2026-05-26T14:10:05.050231Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 1003}",dc.scaffold.htb,Microsoft-Windows-Security-SPP,Application,6056,4,,,,,,,,,,,,55c92734-d682-4d71-983e-d6ec3f16059f,"
1: c1a197b6-ba5e-4394-b9bf-b659a6c1b873, 1, 1 [(0 [0x00000000, 1, 0], [(?)( 1 0x00000000)(?)( 2 0x00000000 0 0 msft:rm/algorithm/hwid/4.0 0x00000000 0)(?)( 9 0x00000000 180 240503)( 10 0x00000000 msft:rm/algorithm/flags/1.0)(?)])(1 )(2 )(3 )]

",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-26T14:10:05.050231Z,"{'#attributes': {'Qualifiers': 32768}, '#text': 1037}",dc.scaffold.htb,Microsoft-Windows-Security-SPP,Application,6057,4,,,,,,,,,,,,validity,240503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-26T14:10:04.326305Z,5615,dc.scaffold.htb,Microsoft-Windows-WMI,Application,6058,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-26T14:10:04.810268Z,5617,dc.scaffold.htb,Microsoft-Windows-WMI,Application,6059,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-26T14:10:05.065794Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 902}",dc.scaffold.htb,Microsoft-Windows-Security-SPP,Application,6060,0,,,,,,,,,,,10.0.20348.587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-26T14:10:05.222994Z,"{'#attributes': {'Qualifiers': 0}, '#text': 258}",dc.scaffold.htb,VMUpgradeHelper,Application,6061,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-26T14:10:05.425532Z,"{'#attributes': {'Qualifiers': 0}, '#text': 271}",dc.scaffold.htb,VMUpgradeHelper,Application,6062,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-26T14:10:22.233857Z,"{'#attributes': {'Qualifiers': 16384}, '#text': 9027}",dc.scaffold.htb,Desktop Window Manager,Application,6063,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-26T14:10:34.171315Z,"{'#attributes': {'Qualifiers': 16641}, '#text': 517}",dc.scaffold.htb,WDSServer,Application,6064,4,,,,,,,,,,,,WDSDCMGR,C:\Windows\system32\wdsdcmgr.dll,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-26T14:10:34.171315Z,"{'#attributes': {'Qualifiers': 16641}, '#text': 517}",dc.scaffold.htb,WDSServer,Application,6065,4,,,,,,,,,,,,WDSDCPXE,C:\Windows\system32\wdsdcpxe.dll,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-05-26T14:10:34.186928Z,"{'#attributes': {'Qualifiers': 0}, '#text': 102}",dc.scaffold.htb,ESENT,Application,6066,4,,,,,,,,,,,,svchost,"3128,P,98",,,,,,,,,,,DDP: ,,,,1,10,00,20348,0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
